,id,caller_id,name,address_city,address,phone_number,county,chain,treat,call_attempts,day,time,female_rep,esl_rep,script_budget_upcharge,script_knowledge,quote_point,quote_range_low,quote_range_high,no_quote_reason,quote_breakdown,notes,analyzed_comment,range_provided,enrolled_subject,outcome,returned_call,failed_callback,does_not_perform_service,onsite_additional_info,female_caller,esl_caller,non_complier,attrition,esl_affinity,gender_affinity,gender_esl_affinity,no_quote_reason_NA,no_quote_reason_does_not_provide_this_service,no_quote_reason_no_contact_after_2_tries,no_quote_reason_other,no_quote_reason_refused_to_provide_quote,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
389,389,2,"Cascade Auto Clinic",redmond,"9145 151st Ave NE Ste B Redmond, WA 98052","(425) 885-5752",king,0,0,1,Tuesday,9,0,0,0,0,800,,,,1,"800 is after tax. Breakdown was quoted as 299 radiator, 340 labor, 50 coolant",additional_context,0,1,800,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.683995,-122.139925,1,rooftop,9145,"151st Ave NE",Ste,B,Redmond,WA,"King County",98052,US,King
390,390,8,"A1 Luxury Motors",redmond,"7438 159th Pl NE Redmond, WA 98052","(206) 400-7744",king,0,0,1,Tuesday,13,,,,,,,,no_contact_after_2_tries,,"OUT OF SERVICE NUMBER",no_phone_contact,0,0,,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,47.671614,-122.127118,1,rooftop,7438,"159th Pl NE",,,Redmond,WA,"King County",98052,US,King
391,391,6,Achtuning,redmond,"14540 NE 91st St Redmond, WA 98052","(425) 895-0000",king,0,0,2,Friday,11,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.683774,-122.146971,1,rooftop,14540,"NE 91st St",,,Redmond,WA,"King County",98052,US,King
392,392,8,"Goodyear Auto Service",redmond,"16101 NE 87th St Ste B Redmond, WA 98052","(425) 883-4006",king,1,0,1,Monday,11,0,0,0,0,,,,other,,"Will call back with quote",failed_callback,0,1,,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,47.679582,-122.125102,1,rooftop,16101,"NE 87th St",Ste,B,Redmond,WA,"King County",98052,US,King
393,393,4,"Dino’s Woodinville Auto Care Company",woodinville,"13701 NE 175th St Woodinville, WA 98072","(425) 488-8419",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.753762,-122.154655,1,rooftop,13701,"NE 175th St",,,Woodinville,WA,"King County",98072,US,King
394,394,6,"Good Neighbor Tire & Auto Service",renton,"207 S 3rd St Renton, WA 98057","(425) 255-2404",king,1,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.479584,-122.213744,1,rooftop,207,"S 3rd St",,,Renton,WA,"King County",98057,US,King
395,395,6,"Jeff’s Auto Repair",renton,"505 Park Ave N Renton, WA 98057","(425) 226-5056",king,1,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.490573,-122.202654,1,rooftop,505,"Park Ave N",,,Renton,WA,"King County",98057,US,King
396,396,4,"Los Poblanos Auto Repair",renton,"3709 NE 4th St Renton, WA 98056","(425) 264-5911",king,0,1,2,Thursday,15,,,0,0,,,,,,Voicemail,no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.488229,-122.168792,1,rooftop,3709,"NE 4th St",,,Renton,WA,"King County",98056,US,King
397,397,2,"Vision Auto Repair",renton,"235 Airport Way S Renton, WA 98057","(425) 277-4694",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.484824,-122.212855,1,rooftop,235,"Airport Way",,,Renton,WA,"King County",98057,US,King
398,398,6,"Lifetime Muffler Brake & Radiator",renton,"4233 NE Sunset Blvd Ste 8 Renton, WA 98059","(206) 496-0254",king,0,0,2,Friday,10,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.503426,-122.162249,1,rooftop,4233,"NE Sunset Blvd",Ste,8,Renton,WA,"King County",98059,US,King
399,399,4,"Peter Tran Auto Repair",seattle,"11903 Renton Ave S Seattle, WA 98178","(206) 772-2101",king,0,1,1,Thursday,15,0,1,0,0,450,,,,0,"Simple call",additional_context,0,1,450,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,47.496547,-122.244041,1,rooftop,11903,"Renton Ave S",,,Seattle,WA,"King County",98178,US,King
400,400,8,"Tomoko Auto Care Center",seattle,"5200 4th Ave S Seattle, WA 98108","(206) 329-5212",king,0,0,1,Friday,11,,,,,,,,no_contact_after_2_tries,,"No answer",no_phone_contact,0,0,,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,47.555387,-122.329084,1,rooftop,5200,"4th Ave S",,,Seattle,WA,"King County",98108,US,King
401,401,4,"Advance Auto Tune",renton,"365 Rainer Ave N Ste B3 Renton, WA 98057","(425) 430-0595",king,0,1,1,Thursday,14,0,0,0,0,600,,,,0,"$530+tax totals for $600",additional_context,0,1,600,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.487931,-122.218458,1,rooftop,365,"Rainier Ave N",Ste,B3,Renton,WA,"King County",98057,US,King
402,402,8,"Mike’s Fairwood Auto",renton,"14230 SE 176th St Renton, WA 98058","(425) 226-7780",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.445959,-122.149941,1,rooftop,14230,"SE 176th St",,,Renton,WA,"King County",98058,US,King
403,403,4,"Raptor Motors",renton,"1201 Lind Ave SW Renton, WA 98057","(425) 277-7844",king,0,1,3,Monday,15,,,,,,,,no_contact_after_2_tries,,"Couldn't connect",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.469127,-122.223871,1,rooftop,1201,"Lind Ave SW",,,Renton,WA,"King County",98057,US,King
404,404,4,"Chau’s Auto Repair",seattle,"9601 Renton Ave S Seattle, WA 98118","(206) 722-6233",king,0,1,1,Monday,15,,,,,,,,no_contact_after_2_tries,,"Couldn't connect",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.516486,-122.269714,1,rooftop,9601,"Renton Ave S",,,Seattle,WA,"King County",98118,US,King
405,405,2,"Mussie Auto Repair",renton,"215 SW Sunset Blvd Renton, WA 98057","(206) 501-0374",king,0,0,2,Tuesday,9,0,0,,,,,,no_contact_after_2_tries,,"Call back in 30min, called on Tuesday, but got voicemail",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,47.478163,-122.221458,1,rooftop,215,"SW Sunset Blvd",,,Renton,WA,"King County",98057,US,King
406,406,4,"Greg’s Japanese Auto",renton,"4209 NE Sunset Blvd Renton, WA 98059","(425) 271-7100",king,1,1,2,Monday,13,0,0,0,0,529,,,,1,"Takes one day, so give them a call when you're ready",additional_context,0,1,529,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.503291,-122.162989,1,rooftop,4209,"NE Sunset Blvd",,,Renton,WA,"King County",98059,US,King
407,407,6,"A Plus Mobile Mechanic Service",seattle,"1404 SW 107th St Seattle, WA 98146","(425) 622-4913",king,0,0,1,Friday,11,0,0,0,0,650.53,,,,0,,no_comment,0,1,650.53,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.507376,-122.352709,1,rooftop,1404,"SW 107th St",,,Seattle,WA,"King County",98146,US,King
408,408,2,"Apex Automotive Repair",renton,"2615 NE Sunset Blvd Renton, WA 98056","(425) 227-6997",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.498593,-122.182944,1,rooftop,2615,"NE Sunset Blvd",,,Renton,WA,"King County",98056,US,King
409,409,2,"Morgan Motors",issaquah,"1430 NW Mall St Ste C Issaquah, WA 98027","(425) 391-3600",king,0,0,1,Thursday,15,0,0,0,1,,,,other,,"failed call back",failed_callback,0,1,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,47.544673,-122.060114,1,rooftop,1430,"NW Mall St",Ste,C,Issaquah,WA,"King County",98027,US,King
410,410,4,"Mathewson’s Automotive and Tire",renton,"271 Rainier Ave N Renton, WA 98057","(425) 276-2684",king,0,1,1,Thursday,15,0,0,0,1,,500,600,,0,"Call on hold for 3 min. Need to see to quote the exact amount",additional_context,1,1,550,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.486194,-122.218329,1,rooftop,271,"Rainier Ave N",,,Renton,WA,"King County",98057,US,King
411,411,4,"Van’s Auto Repair",renton,"4405 NE 4th St Renton, WA 98059","(425) 917-0404",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.488231,-122.160023,1,rooftop,4405,"NE 4th St",,,Renton,WA,"King County",98059,US,King
412,412,2,"Rons Transmission Shop",seattle,"12667 Renton Ave S Seattle, WA 98178","(206) 772-8200",king,0,0,1,Tuesday,12,,,,,,,,no_contact_after_2_tries,,"Calls are being screened",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.489885,-122.238648,1,rooftop,12667,"Renton Ave S",,,Seattle,WA,"King County",98178,US,King
413,413,2,"McCue’s Repair & Towing",richland,"295 Williams Blvd Richland, WA 99354","(509) 943-2179",benton,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,46.285379,-119.277537,1,rooftop,295,"Williams Blvd",,,Richland,WA,"Benton County",99354,US,"City of Richland"
414,414,8,"Tri-Cities Battery And Auto Repair",richland,"2170 W Jericho Rd Richland, WA 99352","(509) 628-9550",benton,1,0,1,Friday,12,0,0,0,0,,500,1000,,0,"""Would likely be on the lower end""",additional_context,1,1,750,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,46.251152,-119.302615,1,rooftop,2170,"Jericho Rd",,,Richland,WA,"Benton County",99352,US,"City of Richland"
415,415,4,"Dean’s Automotive Repair",richland,"2676 Van Giesen St Richland, WA 99354","(509) 943-5192",benton,0,1,1,Thursday,15,1,0,0,0,500,,,,0,"Addtional Tax",indicated_additional_cost,0,1,500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46.293514,-119.311794,1,rooftop,2676,"Van Giesen St",,,Richland,WA,"Benton County",99354,US,"City of Richland"
416,416,4,"Perfection Tire & Auto Repair",richland,"1113 Lee Blvd Richland, WA 99352","(509) 946-4111",benton,1,1,2,Monday,13,0,0,0,0,604,,,,1,"Simple Call. Quote inclusive of all taxes",indicated_no_additional_cost,0,1,604,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,46.27448,-119.278195,1,rooftop,1113,"Lee Blvd",,,Richland,WA,"Benton County",99352,US,"City of Richland"
417,417,8,"Tracy’s Garage",richland,"1939 Saint St Richland, WA 99354","(509) 967-3711",benton,0,0,1,Monday,14,0,0,0,0,675,,,,0,,no_comment,0,1,675,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,46.310437,-119.285649,1,rooftop,1939,"St St",,,Richland,WA,"Benton County",99354,US,"City of Richland"
418,418,8,"Precision Tune & Lube",richland,"420 Wellhouse Lp Richland, WA 99352","(509) 946-4161",benton,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,46.270203,-119.287146,1,rooftop,420,"Wellhouse Loop",,,Richland,WA,"Benton County",99352,US,"City of Richland"
419,419,8,"Advantage 24hr Mobile Diesel & Auto Repair",richland,"284 S 39th Ave West Richland, WA 99353","(509) 554-2468",benton,0,0,1,Friday,12,0,0,0,0,,,,other,,"Will call back with quote",failed_callback,0,1,,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,46.298065,-119.338208,1,range_interpolation,284,"S 39th Ave",,,"West Richland",WA,"Benton County",99353,US,"TIGER/Line® dataset from the US Census Bureau"
420,420,8,"Eastside Bavarian",issaquah,"6010 221st Pl SE Issaquah, WA 98027","(425) 391-1990",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.548751,-122.043176,1,rooftop,6010,"221st Pl SE",,,Issaquah,WA,"King County",98027,US,King
421,421,4,"Clear Choice Auto Glass",issaquah,"700 NW Gilman Blvd Ste 332 Issaquah, WA 98027","(425) 395-5762",king,0,1,3,Thursday,13,,,0,0,,,,no_contact_after_2_tries,,Voicemail,no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.543759,-122.047139,1,rooftop,700,"NW Gilman Blvd",Ste,332,Issaquah,WA,"King County",98027,US,King
422,422,2,Midas,issaquah,"1655 Northwest Mall Street Issaquah, WA 98027","(425) 654-0796",king,1,0,1,Tuesday,11,0,0,0,0,994.83,,,,0,"After tax",indicated_no_additional_cost,0,1,994.83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.544051,-122.061927,1,rooftop,1655,"NW Mall St",,,Issaquah,WA,"King County",98027,US,King
423,423,6,"Marks Japanese European Auto",issaquah,"90 NW Gilman Blvd Ste A Issaquah, WA 98027","(425) 947-0515",king,1,0,2,Friday,11,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.539503,-122.03771,1,rooftop,90,"NW Gilman Blvd",Ste,A,Issaquah,WA,"King County",98027,US,King
424,424,6,"Integrity Automotive-Issaquah",issaquah,"80 NE Gilman Blvd Issaquah, WA 98027","(425) 557-8665",king,0,0,2,Friday,10,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.538053,-122.035378,1,rooftop,80,"NE Gilman Blvd",,,Issaquah,WA,"King County",98027,US,King
425,425,4,"Automeister II",issaquah,"720 1st Ave NE Issaquah, WA 98027","(425) 392-3012",king,0,1,2,Monday,13,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.538125,-122.032188,1,rooftop,720,"1st Ave NE",,,Issaquah,WA,"King County",98027,US,King
426,426,8,"Loranger’s Joe Automotive Center",issaquah,"30250 SE Highpoint Way Issaquah, WA 98027","(425) 392-7020",king,0,0,1,Friday,12,0,0,0,1,600,,,,0,"Claimed that without the VIN, he could not give a better estimate",requires_physical_presence_or_additional_information,0,1,600,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,47.497419,-122.010699,0.33,place,,,,,Issaquah,WA,"King County",98027,US,"TIGER/Line® dataset from the US Census Bureau"
427,427,4,mShop,kirkland,"13209 NE 126th Pl Ste B270 Kirkland, WA 98034","(425) 285-9217",king,0,1,1,Thursday,13,0,1,0,0,,,,does_not_provide_this_service,,"Suggested Vintage motors",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,47.712892,-122.163886,1,rooftop,13209,"NE 126th Pl",Ste,270,Kirkland,WA,"King County",98034,US,King
428,428,4,"Pacific Rim Automotive",seattle,"3810 Stone Way N Seattle, WA 98103","(206) 632-1175",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.653103,-122.342183,1,rooftop,3810,"Stone Way N",,,Seattle,WA,"King County",98103,US,King
429,429,6,"Tony’s Greenwood Auto Body",seattle,"8208 Greenwood Ave NE Seattle, WA 98103","(206) 706-2778",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.688713,-122.354945,0.9,rooftop,8208,"Greenwood Ave N",,,Seattle,WA,"King County",98103,US,King
430,430,8,"Your Family Auto",seattle,"2715 E Cherry St Seattle, WA 98122","(206) 568-0039",king,0,0,1,Tuesday,13,0,1,0,0,720,,,,0,,no_comment,0,1,720,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.607793,-122.297074,1,rooftop,2715,"E Cherry St",,,Seattle,WA,"King County",98122,US,King
431,431,8,"Jims Hilltop Service Station",seattle,"523 15th Ave E Seattle, WA 98112","(206) 324-2256",king,0,0,1,Thursday,11,0,0,0,0,450,,,,0,,no_comment,0,1,450,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,47.623973,-122.312965,1,rooftop,523,"15th Ave E",,,Seattle,WA,"King County",98112,US,King
432,432,6,"Holman’s Body & Fender Shop",seattle,"7301 Roosevelt Way NE Seattle, WA 98115","(206) 522-6056",king,0,0,2,Friday,10,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.681768,-122.317827,1,rooftop,7301,"Roosevelt Way NE",,,Seattle,WA,"King County",98115,US,King
433,433,8,"Gary’s Greenwood Auto Repair",seattle,"7418 Greenwood Ave N Seattle, WA 98103","(206) 784-5522",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.68308,-122.354972,1,rooftop,7418,"Greenwood Ave N",,,Seattle,WA,"King County",98103,US,King
434,434,8,"Marqueen Garage",seattle,"1506 Queen Anne Ave N Seattle, WA 98109","(206) 285-9100",king,0,0,1,Thursday,12,1,0,0,1,680,,,,0,,no_comment,0,1,680,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,47.632688,-122.356654,1,rooftop,1506,"Queen Anne Ave N",,,Seattle,WA,"King County",98109,US,King
435,435,4,"Downtown Automotive",seattle,"702 6th Ave N Seattle, WA 98109","(206) 270-8500",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.625582,-122.34453,1,rooftop,702,"6th Ave N",,,Seattle,WA,"King County",98109,US,King
436,436,8,"EuroCar Service",seattle,"5821 Roosevelt Way NE Seattle, WA 98105","(206) 926-8686",king,0,0,2,Friday,11,0,0,0,0,,,,does_not_provide_this_service,,"No Toyota",does_not_perform_service,0,1,,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,47.67126,-122.317614,1,rooftop,5821,"Roosevelt Way NE",,,Seattle,WA,"King County",98105,US,King
437,437,8,"Village AutoCare & Tires",seattle,"2724 NE 45th St Seattle, WA 98105","(206) 526-2345",king,0,0,1,Tuesday,14,0,0,1,1,660,,,,0,,no_comment,0,1,660,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,47.661483,-122.297393,1,rooftop,2724,"NE 45th St",,,Seattle,WA,"King County",98105,US,King
438,438,2,"High Road Automotive",seattle,"1531 NW Leary Way Seattle, WA 98107","(206) 508-5802",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.663424,-122.37764,1,rooftop,1531,"NW Leary Way",,,Seattle,WA,"King County",98107,US,King
439,439,4,"Tru-Line Seattle",seattle,"312 Boren Ave S Seattle, WA 98144","(206) 325-3340",king,1,1,1,Thursday,15,0,0,0,0,,,,does_not_provide_this_service,,"No service for this request",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,47.599809,-122.315019,1,rooftop,312,"Boren Ave S",,,Seattle,WA,"King County",98144,US,King
440,440,8,"Repair Revolution",seattle,"2437 6th Ave S Seattle, WA 98134","(206) 623-0123",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.580787,-122.326279,1,rooftop,2437,"6th Ave S",,,Seattle,WA,"King County",98134,US,King
441,441,8,"Bernie’s Automotive Service",seattle,"4420 Leary Way NW Seattle, WA 98107","(206) 965-8337",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.661317,-122.366536,1,rooftop,4420,"Leary Way NW",,,Seattle,WA,"King County",98107,US,King
442,442,6,"Superior Auto Service",seattle,"4333 Leary Way NW Seattle, WA 98107","(206) 782-6474",king,0,0,1,Thursday,15,0,0,0,0,665.3,,,,0,,no_comment,0,1,665.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.659724,-122.365881,1,rooftop,4333,"Leary Way NW",,,Seattle,WA,"King County",98107,US,King
443,443,8,"Edwards Automotive Service",seattle,"950 N 128th St Seattle, WA 98133","(206) 339-0218",king,0,0,1,Wednesday,12,,,,,,,,no_contact_after_2_tries,,"Not in service",no_phone_contact,0,0,,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,47.722698,-122.346409,1,rooftop,950,"N 128th St",,,Seattle,WA,"King County",98133,US,King
444,444,2,"Delridge Auto Repair",seattle,"5404 Delridge Way SW Seattle, WA 98106","(206) 933-4149",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.553492,-122.362385,1,rooftop,5404,"Delridge Way SW",,,Seattle,WA,"King County",98106,US,King
445,445,6,"Ace Auto Repair & Tire Pros",seattle,"8035 15th Ave NE Seattle, WA 98115","(206) 524-6005",king,1,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.68754,-122.312622,1,rooftop,8035,"15th Ave NE",,,Seattle,WA,"King County",98115,US,King
446,446,2,"Lioe’s Automotive",seattle,"2400 Beacon Ave S Seattle, WA 98144","(206) 323-2828",king,0,0,1,Tuesday,11,,,,,,,,no_contact_after_2_tries,,"Does not accept calls from private numbers",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.581839,-122.314276,1,rooftop,2400,"Beacon Ave S",,,Seattle,WA,"King County",98144,US,King
447,447,2,"Shoreline Family Auto Care",shoreline,"15554 Aurora Ave N Shoreline, WA 98133","(206) 365-2151",king,0,0,1,Tuesday,8,0,0,0,0,857,,,,0,"left message with quote",returned_call_with_quote,0,1,857,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.74244,-122.345324,1,range_interpolation,15554,"Aurora Ave N",,,Shoreline,WA,"King County",98133,US,"TIGER/Line® dataset from the US Census Bureau"
448,448,6,"Car Tender",shoreline,"16622 Aurora Ave N Ste A Shoreline, WA 98133","(206) 324-0345",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.750169,-122.345102,1,rooftop,16622,"Aurora Ave N",Ste,A,Shoreline,WA,"King County",98133,US,King
449,449,4,"Earl’s Garage",shoreline,"14515 15th Ave NE Shoreline, WA 98155","(206) 452-1662",king,0,1,1,Thursday,13,1,0,0,1,885,,,,1,"Suggests buyer's inspection for 1 hours to make sure its radiator or something else",additional_context,0,1,885,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.734456,-122.313142,1,rooftop,14515,"15th Ave NE",,,Shoreline,WA,"King County",98155,US,King
450,450,8,"Andy’s Auto Repair",lynnwood,"6408 212th St SW Lynnwood, WA 98036","(425) 774-6408",snohomish,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.806491,-122.31964,1,rooftop,6408,"212th St SW",,,Lynnwood,WA,"Snohomish County",98036,US,"Snohomish County"
451,451,2,"Sonny Auto Repair",shoreline,"17704 15th Ave NE Shoreline, WA 98155","(206) 364-7770",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.757718,-122.313222,1,rooftop,17704,"15th Ave NE",,,Shoreline,WA,"King County",98155,US,King
452,452,2,"Chuck’s Auto Repair - Shoreline",shoreline,"14501 15th Ave NE Shoreline, WA 98155","(206) 368-0980",king,1,0,1,Tuesday,8,0,0,1,1,,,,other,,"failed call back",failed_callback,0,1,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,47.73422,-122.313189,1,rooftop,14501,"15th Ave NE",,,Shoreline,WA,"King County",98155,US,King
453,453,4,"Loyal Automotive",shoreline,"1211 NE 175th St Shoreline, WA 98155","(206) 361-2641",king,0,1,1,Thursday,14,0,0,0,1,810,,,,1,"If overheats, needs thermostat as well for extra $140",indicated_additional_cost,0,1,810,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.755486,-122.315426,1,rooftop,1211,"NE 175th St",,,Shoreline,WA,"King County",98155,US,King
454,454,2,"Jeff’s Auto Repair",lynnwood,"21701 Hwy 99 Lynnwood, WA 98036","(425) 771-4588",snohomish,1,0,1,Thursday,15,0,0,0,0,785,,,,0,"Before tax",indicated_additional_cost,0,1,785,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.802061,-122.330071,0.9,range_interpolation,21701,"State Rte 99",,,Lynnwood,WA,"Snohomish County",98036,US,"TIGER/Line® dataset from the US Census Bureau"
455,455,4,"Village Transmission and Auto Clinic",edmonds,"23901 84th Ave W Edmonds, WA 98026","(425) 778-0194",snohomish,0,1,1,Thursday,15,0,0,0,1,,,,refused_to_provide_quote,,"Call back after taking all the information. Need VIN number",requires_physical_presence_or_additional_information,0,1,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,47.782223,-122.34568,1,rooftop,23901,"84th Ave W",,,Edmonds,WA,"Snohomish County",98026,US,"Snohomish County"
456,456,2,"Shoreline Muffler",shoreline,"14711 15th Ave NE Shoreline, WA 98155","(206) 365-7949",king,0,0,2,Tuesday,10,,,,,,,,no_contact_after_2_tries,,"Voicemail, hung up on me on second call.",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.736039,-122.313345,1,rooftop,14711,"15th Ave NE",,,Shoreline,WA,"King County",98155,US,King
457,457,8,"Arne’s Auto Service",seattle,"19960 Ballinger Way NE Seattle, WA 98155","(206) 784-2525",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.774489,-122.308576,1,rooftop,19960,"Ballinger Way NE",,,Shoreline,WA,"King County",98155,US,King
458,458,8,"Zack’s Auto Service",shoreline,"16510 Aurora Ave N Shoreline, WA 98133","(206) 383-5775",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.748953,-122.345012,1,rooftop,16510,"Aurora Ave N",,,Shoreline,WA,"King County",98133,US,King
459,459,2,"Ace Auto Repair & Tire Pros Shoreline",shoreline,"16268 5th Ave NE Shoreline, WA 98155","(206) 364-0976",king,1,0,1,Saturday,13,,,,,,,,no_contact_after_2_tries,,"Out of business",shop_no_longer_operating,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.748006,-122.323449,1,rooftop,16268,"5th Ave NE",,,Shoreline,WA,"King County",98155,US,King
460,460,4,"Paulco Automotive Repair",shoreline,"14711 15th Ave NE Shoreline, WA 98155","(206) 364-0558",king,0,1,1,Thursday,14,0,0,0,1,,400,450,,0,"Can only tell if he sees the car. Ballpark figure given on asking a few times.",additional_context,1,1,425,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.736039,-122.313345,1,rooftop,14711,"15th Ave NE",,,Shoreline,WA,"King County",98155,US,King
461,461,8,"Edmonds Automotive Service",edmonds,"218 3rd Ave N Edmonds, WA 98020","(425) 778-1467",snohomish,0,0,1,Wednesday,12,0,0,0,1,,650,850,,0,"Really pushed for an intial inspection for a more detailed quote; Nearly exhausted the script",additional_context,1,1,750,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,47.812737,-122.378082,1,rooftop,218,"3rd Ave N",,,Edmonds,WA,"Snohomish County",98020,US,"Snohomish County"
